LibSize,avg_ssm_z:avg_ndvi_z,avg_ndvi_z:avg_ssm_z,pair_name,adm_id,E,x_col,y_col,avg_ssm_z:avg_fpar_z,avg_fpar_z:avg_ssm_z,avg_ssm_z:yield_z,yield_z:avg_ssm_z,avg_rsm_z:avg_ndvi_z,avg_ndvi_z:avg_rsm_z,avg_rsm_z:avg_fpar_z,avg_fpar_z:avg_rsm_z,avg_rsm_z:yield_z,yield_z:avg_rsm_z,avg_tavg_z:avg_cwb_z,avg_cwb_z:avg_tavg_z,avg_prec_z:yield_z,yield_z:avg_prec_z
10,,,avg_rsm_avg_ndvi,IN-14-1055,2,avg_rsm_z,avg_ndvi_z,,,,,-0.32744470966288536,0.14623171225598403,,,,,,,,
6,,,avg_rsm_avg_ndvi,IN-14-1056,2,avg_rsm_z,avg_ndvi_z,,,,,-0.3243566042516349,-0.3364993109074991,,,,,,,,
10,,,avg_rsm_avg_ndvi,IN-14-1056,2,avg_rsm_z,avg_ndvi_z,,,,,-0.28611264260143227,-0.332607659140772,,,,,,,,
6,,,avg_rsm_avg_ndvi,IN-14-1059,2,avg_rsm_z,avg_ndvi_z,,,,,0.026230664075006037,-0.5117047544563466,,,,,,,,
10,,,avg_rsm_avg_ndvi,IN-14-1059,2,avg_rsm_z,avg_ndvi_z,,,,,-0.011111760786426842,-0.5449415204156635,,,,,,,,
6,,,avg_rsm_avg_ndvi,IN-14-1065,2,avg_rsm_z,avg_ndvi_z,,,,,0.19462836273165024,-0.26208667872283165,,,,,,,,
10,,,avg_rsm_avg_ndvi,IN-14-1065,2,avg_rsm_z,avg_ndvi_z,,,,,0.30566380663825277,-0.03591725480427545,,,,,,,,
6,,,avg_rsm_avg_ndvi,IN-14-1066,2,avg_rsm_z,avg_ndvi_z,,,,,-0.26645476885893493,-0.03064459268067285,,,,,,,,
10,,,avg_rsm_avg_ndvi,IN-14-1066,2,avg_rsm_z,avg_ndvi_z,,,,,-0.4007033873471758,-0.35951525592238476,,,,,,,,
6,,,avg_rsm_avg_ndvi,IN-14-1067,2,avg_rsm_z,avg_ndvi_z,,,,,0.29710621199769094,-0.3488230314738069,,,,,,,,
10,,,avg_rsm_avg_ndvi,IN-14-1067,2,avg_rsm_z,avg_ndvi_z,,,,,0.22893804606667684,-0.33544003267112565,,,,,,,,
6,,,avg_rsm_avg_ndvi,IN-14-1068,2,avg_rsm_z,avg_ndvi_z,,,,,0.18982626910375777,-0.41507612077875855,,,,,,,,
10,,,avg_rsm_avg_ndvi,IN-14-1068,2,avg_rsm_z,avg_ndvi_z,,,,,0.17199658913191562,-0.5453699165456186,,,,,,,,
6,,,avg_rsm_avg_ndvi,IN-14-1069,2,avg_rsm_z,avg_ndvi_z,,,,,-0.2659136595487431,-0.24163316645913224,,,,,,,,
10,,,avg_rsm_avg_ndvi,IN-14-1069,2,avg_rsm_z,avg_ndvi_z,,,,,-0.15742731541176727,-0.46226730232699725,,,,,,,,
6,,,avg_rsm_avg_ndvi,IN-14-1070,2,avg_rsm_z,avg_ndvi_z,,,,,-0.331768259062981,-0.3871968141479611,,,,,,,,
10,,,avg_rsm_avg_ndvi,IN-14-1070,2,avg_rsm_z,avg_ndvi_z,,,,,-0.3685842589065921,-0.25376127874108795,,,,,,,,
6,,,avg_rsm_avg_ndvi,IN-14-2015,2,avg_rsm_z,avg_ndvi_z,,,,,-0.3456991108339215,-0.658014563199529,,,,,,,,
6,,,avg_rsm_avg_ndvi,IN-15-0910,2,avg_rsm_z,avg_ndvi_z,,,,,0.16057729175432053,-0.30286391647507604,,,,,,,,
10,,,avg_rsm_avg_ndvi,IN-15-0910,2,avg_rsm_z,avg_ndvi_z,,,,,0.2926414652316113,-0.167123776489738,,,,,,,,
6,,,avg_rsm_avg_ndvi,IN-15-0913,2,avg_rsm_z,avg_ndvi_z,,,,,0.3373849514639929,-0.16090834925983816,,,,,,,,
10,,,avg_rsm_avg_ndvi,IN-15-0913,2,avg_rsm_z,avg_ndvi_z,,,,,0.49720552869087625,0.0009753470766076161,,,,,,,,
6,,,avg_rsm_avg_ndvi,IN-15-0914,2,avg_rsm_z,avg_ndvi_z,,,,,-0.18960494816301612,-0.2102856293802903,,,,,,,,
10,,,avg_rsm_avg_ndvi,IN-15-0914,2,avg_rsm_z,avg_ndvi_z,,,,,-0.04600551246184508,-0.11717107079408182,,,,,,,,
6,,,avg_rsm_avg_ndvi,IN-15-0915,2,avg_rsm_z,avg_ndvi_z,,,,,0.2515521192465411,0.24529197841665923,,,,,,,,
10,,,avg_rsm_avg_ndvi,IN-15-0915,2,avg_rsm_z,avg_ndvi_z,,,,,0.3127399728868994,0.46282103978252864,,,,,,,,
6,,,avg_rsm_avg_ndvi,IN-15-0916,2,avg_rsm_z,avg_ndvi_z,,,,,-0.13092080395444275,-0.03952319200038106,,,,,,,,
10,,,avg_rsm_avg_ndvi,IN-15-0916,2,avg_rsm_z,avg_ndvi_z,,,,,-0.07171179677371883,0.41777482435420854,,,,,,,,
6,,,avg_rsm_avg_ndvi,IN-15-0933,2,avg_rsm_z,avg_ndvi_z,,,,,0.010990924897481574,-0.1013310209897031,,,,,,,,
10,,,avg_rsm_avg_ndvi,IN-15-0933,2,avg_rsm_z,avg_ndvi_z,,,,,0.28740447478727915,-0.10315893911949314,,,,,,,,
6,,,avg_rsm_avg_ndvi,IN-15-0937,2,avg_rsm_z,avg_ndvi_z,,,,,-0.15335206143290664,-0.12164937797649052,,,,,,,,
10,,,avg_rsm_avg_ndvi,IN-15-0937,2,avg_rsm_z,avg_ndvi_z,,,,,-0.009808665782772414,-0.19833382682229425,,,,,,,,
6,,,avg_rsm_avg_ndvi,IN-15-0938,2,avg_rsm_z,avg_ndvi_z,,,,,-0.5941018563894702,-0.5686014756716286,,,,,,,,
10,,,avg_rsm_avg_ndvi,IN-15-0938,2,avg_rsm_z,avg_ndvi_z,,,,,-0.6511980792495954,-0.6727150753631557,,,,,,,,
6,,,avg_rsm_avg_ndvi,IN-15-0940,2,avg_rsm_z,avg_ndvi_z,,,,,-0.016649132436058325,-0.47451837747440884,,,,,,,,
10,,,avg_rsm_avg_ndvi,IN-15-0940,2,avg_rsm_z,avg_ndvi_z,,,,,0.08236988162714873,-0.5473027859114481,,,,,,,,
6,,,avg_rsm_avg_ndvi,IN-15-0941,2,avg_rsm_z,avg_ndvi_z,,,,,-0.31123304702750876,-0.4706840819516577,,,,,,,,
10,,,avg_rsm_avg_ndvi,IN-15-0941,2,avg_rsm_z,avg_ndvi_z,,,,,-0.26863640856799875,-0.5649898769585971,,,,,,,,
6,,,avg_rsm_avg_ndvi,IN-15-0942,2,avg_rsm_z,avg_ndvi_z,,,,,-0.4546626290760273,-0.545460438516826,,,,,,,,
10,,,avg_rsm_avg_ndvi,IN-15-0942,2,avg_rsm_z,avg_ndvi_z,,,,,-0.4777164636617391,-0.4625643637434268,,,,,,,,
6,,,avg_rsm_avg_ndvi,IN-15-0943,2,avg_rsm_z,avg_ndvi_z,,,,,0.21555957911697235,-0.4463772410324391,,,,,,,,
10,,,avg_rsm_avg_ndvi,IN-15-0943,2,avg_rsm_z,avg_ndvi_z,,,,,0.1110819659576412,-0.7542740702152608,,,,,,,,
6,,,avg_rsm_avg_ndvi,IN-15-0944,2,avg_rsm_z,avg_ndvi_z,,,,,-0.16498975538863286,0.08203694996667492,,,,,,,,
10,,,avg_rsm_avg_ndvi,IN-15-0944,2,avg_rsm_z,avg_ndvi_z,,,,,-0.26079425706560677,0.41376561899820946,,,,,,,,
6,,,avg_rsm_avg_ndvi,IN-15-0952,2,avg_rsm_z,avg_ndvi_z,,,,,0.40119992794058945,0.15525790112670584,,,,,,,,
10,,,avg_rsm_avg_ndvi,IN-15-0952,2,avg_rsm_z,avg_ndvi_z,,,,,0.46728222853295404,0.29329041633952035,,,,,,,,
6,,,avg_rsm_avg_ndvi,IN-15-0953,2,avg_rsm_z,avg_ndvi_z,,,,,-0.2650237242533822,-0.18647061532888007,,,,,,,,
10,,,avg_rsm_avg_ndvi,IN-15-0953,2,avg_rsm_z,avg_ndvi_z,,,,,-0.3729579800737699,-0.22231053299960069,,,,,,,,
6,,,avg_rsm_avg_ndvi,IN-15-0954,2,avg_rsm_z,avg_ndvi_z,,,,,0.05260900265670587,0.256460318309646,,,,,,,,
10,,,avg_rsm_avg_ndvi,IN-15-0954,2,avg_rsm_z,avg_ndvi_z,,,,,0.23261493635102864,0.5114979886101008,,,,,,,,
6,,,avg_rsm_avg_ndvi,IN-15-0955,2,avg_rsm_z,avg_ndvi_z,,,,,0.433316680553596,-0.3830513062363552,,,,,,,,
10,,,avg_rsm_avg_ndvi,IN-15-0955,2,avg_rsm_z,avg_ndvi_z,,,,,0.49464799755116823,-0.4607115005603267,,,,,,,,
6,,,avg_rsm_avg_ndvi,IN-15-0957,2,avg_rsm_z,avg_ndvi_z,,,,,-0.2867823141805549,-0.1352445963309538,,,,,,,,
10,,,avg_rsm_avg_ndvi,IN-15-0957,2,avg_rsm_z,avg_ndvi_z,,,,,-0.45384259250858,-0.04722778522538402,,,,,,,,
6,,,avg_rsm_avg_ndvi,IN-15-0962,2,avg_rsm_z,avg_ndvi_z,,,,,-0.07578302934196161,-0.08214787728713867,,,,,,,,
10,,,avg_rsm_avg_ndvi,IN-15-0962,2,avg_rsm_z,avg_ndvi_z,,,,,-0.30604844671193515,0.00024344139677031536,,,,,,,,
6,,,avg_rsm_avg_ndvi,IN-15-0963,2,avg_rsm_z,avg_ndvi_z,,,,,0.10965804687117356,0.25044232497860813,,,,,,,,
10,,,avg_rsm_avg_ndvi,IN-15-0963,2,avg_rsm_z,avg_ndvi_z,,,,,0.15202368526877413,0.5356731114376347,,,,,,,,
6,,,avg_rsm_avg_ndvi,IN-15-0964,2,avg_rsm_z,avg_ndvi_z,,,,,-0.4077027117074354,-0.06285875869255388,,,,,,,,
10,,,avg_rsm_avg_ndvi,IN-15-0964,2,avg_rsm_z,avg_ndvi_z,,,,,-0.6069607454646391,0.23696473986365799,,,,,,,,
6,,,avg_rsm_avg_ndvi,IN-15-0965,2,avg_rsm_z,avg_ndvi_z,,,,,-0.04103034609031268,0.2783722247584223,,,,,,,,
10,,,avg_rsm_avg_ndvi,IN-15-0965,2,avg_rsm_z,avg_ndvi_z,,,,,0.17426126204328124,0.36825079358378765,,,,,,,,
6,,,avg_rsm_avg_ndvi,IN-16-0237,2,avg_rsm_z,avg_ndvi_z,,,,,-0.1407799069366758,0.5653738595341584,,,,,,,,
10,,,avg_rsm_avg_ndvi,IN-16-0237,2,avg_rsm_z,avg_ndvi_z,,,,,-0.05216374169704745,0.6959137868594292,,,,,,,,
6,,,avg_rsm_avg_ndvi,IN-16-0238,2,avg_rsm_z,avg_ndvi_z,,,,,-0.1516800959339462,0.12861139468587762,,,,,,,,
10,,,avg_rsm_avg_ndvi,IN-16-0238,2,avg_rsm_z,avg_ndvi_z,,,,,-0.28060258681846445,0.0035468532427075624,,,,,,,,
6,,,avg_rsm_avg_ndvi,IN-16-0239,2,avg_rsm_z,avg_ndvi_z,,,,,-0.13102668569019266,-0.1799691830624992,,,,,,,,
10,,,avg_rsm_avg_ndvi,IN-16-0239,2,avg_rsm_z,avg_ndvi_z,,,,,-0.19279157639581518,-0.1989418809055129,,,,,,,,
6,,,avg_rsm_avg_ndvi,IN-16-0240,2,avg_rsm_z,avg_ndvi_z,,,,,-0.18615716649268937,-0.11810778195763619,,,,,,,,
10,,,avg_rsm_avg_ndvi,IN-16-0240,2,avg_rsm_z,avg_ndvi_z,,,,,-0.20136632586231965,-0.1356731455341427,,,,,,,,
6,,,avg_rsm_avg_ndvi,IN-16-0241,2,avg_rsm_z,avg_ndvi_z,,,,,0.2872709940659672,0.018209075905169726,,,,,,,,
10,,,avg_rsm_avg_ndvi,IN-16-0241,2,avg_rsm_z,avg_ndvi_z,,,,,0.23853919228952342,0.048643766038499646,,,,,,,,
6,,,avg_rsm_avg_ndvi,IN-16-0242,2,avg_rsm_z,avg_ndvi_z,,,,,0.14712421857588126,0.6608351507924217,,,,,,,,
10,,,avg_rsm_avg_ndvi,IN-16-0242,2,avg_rsm_z,avg_ndvi_z,,,,,-0.12357583034884542,0.7559559936210644,,,,,,,,
6,,,avg_rsm_avg_ndvi,IN-16-0243,2,avg_rsm_z,avg_ndvi_z,,,,,-0.01707498349564982,0.4601717219512208,,,,,,,,
10,,,avg_rsm_avg_ndvi,IN-16-0243,2,avg_rsm_z,avg_ndvi_z,,,,,-0.04606995268179348,0.5858237864616171,,,,,,,,
6,,,avg_rsm_avg_ndvi,IN-16-0244,2,avg_rsm_z,avg_ndvi_z,,,,,0.29310606809591844,0.4569614558598293,,,,,,,,
10,,,avg_rsm_avg_ndvi,IN-16-0244,2,avg_rsm_z,avg_ndvi_z,,,,,0.1348308345728911,0.6337875368609817,,,,,,,,
6,,,avg_rsm_avg_ndvi,IN-16-0527,2,avg_rsm_z,avg_ndvi_z,,,,,0.5216350908745199,0.43480588716913965,,,,,,,,
10,,,avg_rsm_avg_ndvi,IN-16-0527,2,avg_rsm_z,avg_ndvi_z,,,,,0.45808880012154984,0.5095548250252585,,,,,,,,
6,,,avg_rsm_avg_ndvi,IN-16-1030,2,avg_rsm_z,avg_ndvi_z,,,,,0.5010672700546587,0.6343217501237443,,,,,,,,
10,,,avg_rsm_avg_ndvi,IN-16-1030,2,avg_rsm_z,avg_ndvi_z,,,,,0.5820760352335645,0.6293661842310656,,,,,,,,
6,,,avg_rsm_avg_ndvi,IN-16-1032,2,avg_rsm_z,avg_ndvi_z,,,,,0.15019311617557035,0.15745942473953403,,,,,,,,
10,,,avg_rsm_avg_ndvi,IN-16-1032,2,avg_rsm_z,avg_ndvi_z,,,,,0.09601537549191942,0.2958040235415037,,,,,,,,
6,,,avg_rsm_avg_ndvi,IN-16-1043,2,avg_rsm_z,avg_ndvi_z,,,,,-0.11262209226652158,-0.38236056202269014,,,,,,,,
10,,,avg_rsm_avg_ndvi,IN-16-1043,2,avg_rsm_z,avg_ndvi_z,,,,,0.3802747619456818,-0.4884509388836736,,,,,,,,
6,,,avg_rsm_avg_ndvi,IN-17-0601,2,avg_rsm_z,avg_ndvi_z,,,,,-0.5327370908854243,-0.19886694677066813,,,,,,,,
10,,,avg_rsm_avg_ndvi,IN-17-0601,2,avg_rsm_z,avg_ndvi_z,,,,,-0.43451714985689077,0.16252990101150602,,,,,,,,
6,,,avg_rsm_avg_ndvi,IN-17-0602,2,avg_rsm_z,avg_ndvi_z,,,,,-0.135732508724059,-0.2951205982900896,,,,,,,,
10,,,avg_rsm_avg_ndvi,IN-17-0602,2,avg_rsm_z,avg_ndvi_z,,,,,-0.41865338968202986,-0.36279077648965297,,,,,,,,
6,,,avg_rsm_avg_ndvi,IN-17-0603,2,avg_rsm_z,avg_ndvi_z,,,,,-0.2968733541662585,-0.25980614595180734,,,,,,,,
10,,,avg_rsm_avg_ndvi,IN-17-0603,2,avg_rsm_z,avg_ndvi_z,,,,,-0.3201201295879537,-0.3092392477159994,,,,,,,,
6,,,avg_rsm_avg_ndvi,IN-17-0604,2,avg_rsm_z,avg_ndvi_z,,,,,0.289429518630622,-0.3502504560827043,,,,,,,,
10,,,avg_rsm_avg_ndvi,IN-17-0604,2,avg_rsm_z,avg_ndvi_z,,,,,0.35790832177849136,-0.5494089141951035,,,,,,,,
6,,,avg_rsm_avg_ndvi,IN-17-0605,2,avg_rsm_z,avg_ndvi_z,,,,,0.06439080312042818,-0.4058402263225327,,,,,,,,
10,,,avg_rsm_avg_ndvi,IN-17-0605,2,avg_rsm_z,avg_ndvi_z,,,,,0.15041669601699484,-0.28796160528605313,,,,,,,,
6,,,avg_rsm_avg_ndvi,IN-17-0606,2,avg_rsm_z,avg_ndvi_z,,,,,0.18540220399516696,0.09673312466480655,,,,,,,,
10,,,avg_rsm_avg_ndvi,IN-17-0606,2,avg_rsm_z,avg_ndvi_z,,,,,-0.08094580646360824,0.20164114362585844,,,,,,,,
6,,,avg_rsm_avg_ndvi,IN-17-0607,2,avg_rsm_z,avg_ndvi_z,,,,,-0.3508319869160224,-0.16102720029770148,,,,,,,,
10,,,avg_rsm_avg_ndvi,IN-17-0607,2,avg_rsm_z,avg_ndvi_z,,,,,-0.19435030964330563,-0.04360706510961051,,,,,,,,
6,,,avg_rsm_avg_ndvi,IN-17-0608,2,avg_rsm_z,avg_ndvi_z,,,,,0.3595315766860242,-0.40271029355276183,,,,,,,,
6,,,avg_rsm_avg_ndvi,IN-17-0609,2,avg_rsm_z,avg_ndvi_z,,,,,-0.44751669955176504,-0.5538916324098514,,,,,,,,
10,,,avg_rsm_avg_ndvi,IN-17-0609,2,avg_rsm_z,avg_ndvi_z,,,,,-0.5510618099718095,-0.5795802801645239,,,,,,,,
6,,,avg_rsm_avg_ndvi,IN-17-0610,2,avg_rsm_z,avg_ndvi_z,,,,,-0.11174493417148716,-0.3757581960929125,,,,,,,,
10,,,avg_rsm_avg_ndvi,IN-17-0610,2,avg_rsm_z,avg_ndvi_z,,,,,-0.2019936944540607,-0.5285002423012122,,,,,,,,
6,,,avg_rsm_avg_ndvi,IN-17-0615,2,avg_rsm_z,avg_ndvi_z,,,,,0.03342202868335195,-0.3782079324097995,,,,,,,,
10,,,avg_rsm_avg_ndvi,IN-17-0615,2,avg_rsm_z,avg_ndvi_z,,,,,0.023689167503301113,-0.4158865834099942,,,,,,,,
6,,,avg_rsm_avg_ndvi,IN-17-0616,2,avg_rsm_z,avg_ndvi_z,,,,,-0.13468201669477944,-0.5259279007784449,,,,,,,,
10,,,avg_rsm_avg_ndvi,IN-17-0616,2,avg_rsm_z,avg_ndvi_z,,,,,-0.3152569501474041,-0.6705113025764826,,,,,,,,
6,,,avg_rsm_avg_ndvi,IN-17-0617,2,avg_rsm_z,avg_ndvi_z,,,,,-0.019865391759347213,-0.4615172441563776,,,,,,,,
10,,,avg_rsm_avg_ndvi,IN-17-0617,2,avg_rsm_z,avg_ndvi_z,,,,,0.06542298794495968,-0.4071360605834523,,,,,,,,
6,,,avg_rsm_avg_ndvi,IN-17-0618,2,avg_rsm_z,avg_ndvi_z,,,,,-0.46429334458763716,0.05856498482256896,,,,,,,,
10,,,avg_rsm_avg_ndvi,IN-17-0618,2,avg_rsm_z,avg_ndvi_z,,,,,-0.3644269238713193,0.0573714739820688,,,,,,,,
6,,,avg_rsm_avg_ndvi,IN-17-0619,2,avg_rsm_z,avg_ndvi_z,,,,,-0.2768401048025882,-0.2558160707202239,,,,,,,,
10,,,avg_rsm_avg_ndvi,IN-17-0619,2,avg_rsm_z,avg_ndvi_z,,,,,-0.3794499493691082,-0.2761948916502641,,,,,,,,
6,,,avg_rsm_avg_ndvi,IN-17-0620,2,avg_rsm_z,avg_ndvi_z,,,,,0.18286004026018876,-0.1573961013028001,,,,,,,,
10,,,avg_rsm_avg_ndvi,IN-17-0620,2,avg_rsm_z,avg_ndvi_z,,,,,0.017776788518071816,-0.055851244776928835,,,,,,,,
6,,,avg_rsm_avg_ndvi,IN-17-0621,2,avg_rsm_z,avg_ndvi_z,,,,,-0.05476070408037724,-0.2395642473930734,,,,,,,,
10,,,avg_rsm_avg_ndvi,IN-17-0621,2,avg_rsm_z,avg_ndvi_z,,,,,-0.15283789098090209,0.041025324671867314,,,,,,,,
6,,,avg_rsm_avg_ndvi,IN-17-0622,2,avg_rsm_z,avg_ndvi_z,,,,,-0.2310476541825545,-0.0017001512503113474,,,,,,,,
10,,,avg_rsm_avg_ndvi,IN-17-0622,2,avg_rsm_z,avg_ndvi_z,,,,,-0.21383008007002174,0.026147974153830217,,,,,,,,
6,,,avg_rsm_avg_ndvi,IN-17-1047,2,avg_rsm_z,avg_ndvi_z,,,,,-0.037956380624755925,0.3303168177873753,,,,,,,,
10,,,avg_rsm_avg_ndvi,IN-17-1047,2,avg_rsm_z,avg_ndvi_z,,,,,-0.30030187208048587,0.522749883335478,,,,,,,,
6,,,avg_rsm_avg_ndvi,IN-17-1048,2,avg_rsm_z,avg_ndvi_z,,,,,-0.04370594901469607,-0.46583464331922253,,,,,,,,
10,,,avg_rsm_avg_ndvi,IN-17-1048,2,avg_rsm_z,avg_ndvi_z,,,,,-0.010534732355640564,-0.6432218393495889,,,,,,,,
6,,,avg_rsm_avg_ndvi,IN-17-1050,2,avg_rsm_z,avg_ndvi_z,,,,,-0.49649226058150964,-0.3874144428720637,,,,,,,,
10,,,avg_rsm_avg_ndvi,IN-17-1050,2,avg_rsm_z,avg_ndvi_z,,,,,-0.5165779143474285,-0.4302952952018789,,,,,,,,
6,,,avg_rsm_avg_ndvi,IN-17-1051,2,avg_rsm_z,avg_ndvi_z,,,,,-0.33834755489206453,-0.5083598304770063,,,,,,,,
10,,,avg_rsm_avg_ndvi,IN-17-1051,2,avg_rsm_z,avg_ndvi_z,,,,,-0.19001761143493476,-0.5562853206813031,,,,,,,,
6,,,avg_rsm_avg_ndvi,IN-17-2017,2,avg_rsm_z,avg_ndvi_z,,,,,0.05657442892530461,-0.16295387404911393,,,,,,,,
10,,,avg_rsm_avg_ndvi,IN-17-2017,2,avg_rsm_z,avg_ndvi_z,,,,,0.012328248909608285,-0.25345416336557763,,,,,,,,
6,,,avg_rsm_avg_ndvi,IN-17-2018,2,avg_rsm_z,avg_ndvi_z,,,,,0.5216338325090855,-0.22113931487255392,,,,,,,,
10,,,avg_rsm_avg_ndvi,IN-17-2018,2,avg_rsm_z,avg_ndvi_z,,,,,0.5524474756291715,-0.4742730278150205,,,,,,,,
6,,,avg_rsm_avg_ndvi,IN-17-2019,2,avg_rsm_z,avg_ndvi_z,,,,,0.2682860518534447,0.155276244300826,,,,,,,,
10,,,avg_rsm_avg_ndvi,IN-17-2019,2,avg_rsm_z,avg_ndvi_z,,,,,0.16059546282657133,0.0401393725858521,,,,,,,,
6,,,avg_rsm_avg_ndvi,IN-18-0626,2,avg_rsm_z,avg_ndvi_z,,,,,0.1361307799518947,0.48100009591348136,,,,,,,,
10,,,avg_rsm_avg_ndvi,IN-18-0626,2,avg_rsm_z,avg_ndvi_z,,,,,-0.21650112591164908,0.5638253402635007,,,,,,,,
6,,,avg_rsm_avg_ndvi,IN-18-0627,2,avg_rsm_z,avg_ndvi_z,,,,,-0.13215291164274096,-0.2943264551079919,,,,,,,,
10,,,avg_rsm_avg_ndvi,IN-18-0627,2,avg_rsm_z,avg_ndvi_z,,,,,-0.02042811591618024,-0.47960510162276593,,,,,,,,
6,,,avg_rsm_avg_ndvi,IN-18-0628,2,avg_rsm_z,avg_ndvi_z,,,,,-0.02378680533197351,0.3050896258353174,,,,,,,,
10,,,avg_rsm_avg_ndvi,IN-18-0628,2,avg_rsm_z,avg_ndvi_z,,,,,-0.05466742120310234,0.45070544047717426,,,,,,,,
6,,,avg_rsm_avg_ndvi,IN-18-0629,2,avg_rsm_z,avg_ndvi_z,,,,,-0.13646756010649025,0.0639823689995184,,,,,,,,
10,,,avg_rsm_avg_ndvi,IN-18-0629,2,avg_rsm_z,avg_ndvi_z,,,,,-0.031676372260493864,0.3485123752340872,,,,,,,,
6,,,avg_rsm_avg_ndvi,IN-18-0631,2,avg_rsm_z,avg_ndvi_z,,,,,0.6400210888466382,0.296918562489624,,,,,,,,
10,,,avg_rsm_avg_ndvi,IN-18-0631,2,avg_rsm_z,avg_ndvi_z,,,,,0.7047769463675746,0.45061085448045707,,,,,,,,
6,,,avg_rsm_avg_ndvi,IN-18-0633,2,avg_rsm_z,avg_ndvi_z,,,,,0.3960801460953841,0.5948024456239928,,,,,,,,
10,,,avg_rsm_avg_ndvi,IN-18-0633,2,avg_rsm_z,avg_ndvi_z,,,,,0.3462001322867731,0.7202810407816591,,,,,,,,
6,,,avg_rsm_avg_ndvi,IN-18-0634,2,avg_rsm_z,avg_ndvi_z,,,,,-0.11889279382638582,0.43404210449581954,,,,,,,,
10,,,avg_rsm_avg_ndvi,IN-18-0634,2,avg_rsm_z,avg_ndvi_z,,,,,-0.3374788182749618,0.5609254272166331,,,,,,,,
6,,,avg_rsm_avg_ndvi,IN-18-0635,2,avg_rsm_z,avg_ndvi_z,,,,,0.27464162313881035,-0.096609419641562,,,,,,,,
10,,,avg_rsm_avg_ndvi,IN-18-0635,2,avg_rsm_z,avg_ndvi_z,,,,,0.4224633743412912,0.41086194519676605,,,,,,,,
6,,,avg_rsm_avg_ndvi,IN-18-0636,2,avg_rsm_z,avg_ndvi_z,,,,,0.4788650944276524,0.30565272477527883,,,,,,,,
10,,,avg_rsm_avg_ndvi,IN-18-0636,2,avg_rsm_z,avg_ndvi_z,,,,,0.46686631993684113,0.4231574312387593,,,,,,,,
6,,,avg_rsm_avg_ndvi,IN-18-0637,2,avg_rsm_z,avg_ndvi_z,,,,,-0.04150111328173953,0.2760757031193174,,,,,,,,
10,,,avg_rsm_avg_ndvi,IN-18-0637,2,avg_rsm_z,avg_ndvi_z,,,,,-0.34383410929910774,0.3101098129518218,,,,,,,,
6,,,avg_rsm_avg_ndvi,IN-20-0056,2,avg_rsm_z,avg_ndvi_z,,,,,0.08223809796643922,0.009841729830865755,,,,,,,,
10,,,avg_rsm_avg_ndvi,IN-20-0056,2,avg_rsm_z,avg_ndvi_z,,,,,-0.041398266607571864,0.3619754309286118,,,,,,,,
6,,,avg_rsm_avg_ndvi,IN-20-0057,2,avg_rsm_z,avg_ndvi_z,,,,,-0.24335794234786062,-0.20465958961210923,,,,,,,,
10,,,avg_rsm_avg_ndvi,IN-20-0057,2,avg_rsm_z,avg_ndvi_z,,,,,-0.2808760841961451,-0.20216147879376606,,,,,,,,
6,,,avg_rsm_avg_ndvi,IN-20-0058,2,avg_rsm_z,avg_ndvi_z,,,,,0.2964000262541578,0.0032966054601658466,,,,,,,,
10,,,avg_rsm_avg_ndvi,IN-20-0058,2,avg_rsm_z,avg_ndvi_z,,,,,0.23178902512509097,-0.012903346625106865,,,,,,,,
6,,,avg_rsm_avg_ndvi,IN-20-0063,2,avg_rsm_z,avg_ndvi_z,,,,,-0.4063753832512222,-0.2458582477279357,,,,,,,,
10,,,avg_rsm_avg_ndvi,IN-20-0063,2,avg_rsm_z,avg_ndvi_z,,,,,-0.45821959885603836,-0.39201371001052343,,,,,,,,
6,,,avg_rsm_avg_ndvi,IN-20-0520,2,avg_rsm_z,avg_ndvi_z,,,,,0.12550174607099976,0.043831582512009234,,,,,,,,
10,,,avg_rsm_avg_ndvi,IN-20-0520,2,avg_rsm_z,avg_ndvi_z,,,,,0.16036304544075614,0.02560550800292319,,,,,,,,
6,,,avg_rsm_avg_fpar,IN-01-0051,2,avg_rsm_z,avg_fpar_z,,,,,,,-0.2576119735681403,-0.3452175040023634,,,,,,
10,,,avg_rsm_avg_fpar,IN-01-0051,2,avg_rsm_z,avg_fpar_z,,,,,,,-0.46105755299050044,-0.41842183860152815,,,,,,
6,,,avg_rsm_avg_fpar,IN-01-0052,2,avg_rsm_z,avg_fpar_z,,,,,,,0.3277255840820757,-0.13649603981087077,,,,,,
10,,,avg_rsm_avg_fpar,IN-01-0052,2,avg_rsm_z,avg_fpar_z,,,,,,,0.404244210665193,-0.05572236453887434,,,,,,
6,,,avg_rsm_avg_fpar,IN-01-0053,2,avg_rsm_z,avg_fpar_z,,,,,,,0.30236491693267087,0.3560157122912906,,,,,,
10,,,avg_rsm_avg_fpar,IN-01-0053,2,avg_rsm_z,avg_fpar_z,,,,,,,0.2680759457122308,0.41611486200954273,,,,,,
6,,,avg_rsm_avg_fpar,IN-02-0902,2,avg_rsm_z,avg_fpar_z,,,,,,,0.23239523934301104,0.5862390305735311,,,,,,
10,,,avg_rsm_avg_fpar,IN-02-0902,2,avg_rsm_z,avg_fpar_z,,,,,,,0.43802938434334965,0.6325437181256144,,,,,,
